,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
11914,Reva Coate,F,SBD,27.5,70.31,43.09,106.59,24-34,APA,2016,USA,MI,Central Mississippi Open
11915,Amanda Pate,F,SBD,30.0,113.4,61.23,138.35,24-34,APA,2016,USA,MI,Central Mississippi Open
11916,Amanda Belk,F,SBD,30.5,113.4,56.7,147.42,24-34,APA,2016,USA,MI,Central Mississippi Open
11917,Amanda Reed,F,SBD,37.5,170.1,74.84,181.44,35-39,APA,2016,USA,MI,Central Mississippi Open
11918,Summer Lewis,F,SBD,24.5,138.35,70.31,142.88,24-34,APA,2016,USA,MI,Central Mississippi Open
11919,Carlena Clemmons,F,SBD,,124.74,63.5,147.42,,APA,2016,USA,MI,Central Mississippi Open
11920,Caitlin Bounds,F,SBD,18.5,,,,18-19,APA,2016,USA,MI,Central Mississippi Open
11921,Caitlin Bounds,F,SBD,18.5,,,,18-19,APA,2016,USA,MI,Central Mississippi Open
11936,Alison Clemens,F,SBD,43.0,102.06,65.77,120.2,40-44,APA,2016,USA,MD,4th Annual World Gym Raw Powerlifting Championships
11942,Sarah Pollard,F,SBD,42.0,106.59,58.97,115.67,40-44,APA,2016,USA,IN,Midwest Raw Regional Power Showdown
11943,Lalane Burhenn,F,SBD,43.0,106.59,52.16,115.67,40-44,APA,2016,USA,IN,Midwest Raw Regional Power Showdown
11944,Kate Holliday,F,SBD,31.0,124.74,65.77,138.35,24-34,APA,2016,USA,IN,Midwest Raw Regional Power Showdown
11945,Lalane Burhenn,F,SBD,43.0,106.59,52.16,115.67,40-44,APA,2016,USA,IN,Midwest Raw Regional Power Showdown
11991,Lalane Burhenn,F,SBD,43.0,111.13,54.43,115.67,40-44,APA,2016,USA,MI,Michigan Open Championships
11992,Gina Fuga,F,SBD,22.0,90.72,49.9,124.74,20-23,APA,2016,USA,MI,Michigan Open Championships
11993,Blair Tiseo,F,SBD,19.0,90.72,47.63,88.45,18-19,APA,2016,USA,MI,Michigan Open Championships
11994,Bree Purvis,F,SBD,15.0,47.63,38.56,81.65,13-15,APA,2016,USA,MI,Michigan Open Championships
11995,Blair Tiseo,F,SBD,19.0,90.72,47.63,88.45,18-19,APA,2016,USA,MI,Michigan Open Championships
11996,April Simon,F,SBD,38.0,127.01,83.91,154.22,35-39,APA,2016,USA,MI,Michigan Open Championships
11997,Lalane Burhenn,F,SBD,43.0,111.13,54.43,115.67,40-44,APA,2016,USA,MI,Michigan Open Championships
11998,Darci Molina,F,SBD,24.0,151.95,86.18,161.03,24-34,APA,2016,USA,MI,Michigan Open Championships
11999,Gina Fuga,F,SBD,22.0,90.72,49.9,124.74,20-23,APA,2016,USA,MI,Michigan Open Championships
12000,Tracy Draher,F,SBD,40.0,161.03,120.2,206.38,40-44,APA,2016,USA,MI,Michigan Open Championships
12001,Alexis Cartwright,F,SBD,32.0,158.76,90.72,124.74,24-34,APA,2016,USA,MI,Michigan Open Championships
12036,Mallory Mabus,F,SBD,17.0,142.88,56.7,131.54,16-17,APA,2016,USA,MS,Fulton Open Championships
12037,Madalyn Carter,F,SBD,16.0,167.83,77.11,165.56,16-17,APA,2016,USA,MS,Fulton Open Championships
12039,Ciara Harmon,F,SBD,15.0,131.54,58.97,131.54,13-15,APA,2016,USA,MS,Fulton Open Championships
12040,Eve Harmon,F,SBD,45.0,102.06,54.43,102.06,45-49,APA,2016,USA,MS,Fulton Open Championships
12048,Rosa Orozco,F,SBD,41.0,95.25,43.09,133.81,40-44,APA,2016,USA,WA,Evergreen State Open Championships
12049,Sandra Castro,F,SBD,43.0,142.88,74.84,151.95,40-44,APA,2016,USA,WA,Evergreen State Open Championships
12050,Angela Leyra,F,SBD,35.0,115.67,43.09,136.08,35-39,APA,2016,USA,WA,Evergreen State Open Championships
12051,Yvette Sanchez,F,SBD,37.0,86.18,56.7,106.59,35-39,APA,2016,USA,WA,Evergreen State Open Championships
12052,Crystal Mejia,F,SBD,21.0,102.06,61.23,138.35,20-23,APA,2016,USA,WA,Evergreen State Open Championships
12053,Sulyeca Castillo,F,SBD,23.0,83.91,54.43,131.54,20-23,APA,2016,USA,WA,Evergreen State Open Championships
12054,Tiana Morris,F,SBD,27.0,115.67,52.16,138.35,24-34,APA,2016,USA,WA,Evergreen State Open Championships
12055,Khrystel Pigeon,F,SBD,31.0,111.13,79.38,136.08,24-34,APA,2016,USA,WA,Evergreen State Open Championships
12056,Katelyn Campen,F,SBD,25.0,104.33,58.97,120.2,24-34,APA,2016,USA,WA,Evergreen State Open Championships
12111,Kelsey Spraitlin,F,SBD,32.0,90.0,70.0,117.5,24-34,APA,2016,USA,FL,Raw Nationals
12112,Kirstie Cantrell,F,SBD,25.0,105.0,82.5,135.0,24-34,APA,2016,USA,FL,Raw Nationals
12113,Stacy Hardwicke,F,SBD,42.0,107.5,62.5,127.5,40-44,APA,2016,USA,FL,Raw Nationals
12114,Hannah Wilkins,F,SBD,27.0,55.0,42.5,77.5,24-34,APA,2016,USA,FL,Raw Nationals
12115,Cristianne Barragan,F,SBD,39.0,87.5,45.0,97.5,35-39,APA,2016,USA,FL,Raw Nationals
12116,Kristina Boddie,F,SBD,32.0,100.0,62.5,137.5,24-34,APA,2016,USA,FL,Raw Nationals
12117,Stefanie Cohen,F,SBD,23.0,152.5,72.5,182.5,20-23,APA,2016,USA,FL,Raw Nationals
12118,Meredith Pastucha,F,SBD,25.0,90.0,57.5,140.0,24-34,APA,2016,USA,FL,Raw Nationals
12119,Amanda Pate,F,SBD,30.0,122.5,62.5,145.0,24-34,APA,2016,USA,FL,Raw Nationals
12120,Diem Presley,F,SBD,41.0,92.5,60.0,137.5,40-44,APA,2016,USA,FL,Raw Nationals
12121,Nicole Blais,F,SBD,27.0,82.5,50.0,92.5,24-34,APA,2016,USA,FL,Raw Nationals
12122,Shannon Fencher,F,SBD,29.0,90.0,55.0,145.0,24-34,APA,2016,USA,FL,Raw Nationals
12123,Melissa Mcclendon,F,SBD,38.0,67.5,47.5,92.5,35-39,APA,2016,USA,FL,Raw Nationals
12124,Landen Westbrook,F,SBD,11.0,85.0,40.0,120.0,5-12,APA,2016,USA,FL,Raw Nationals
12125,Ann Wilgosz,F,SBD,30.0,100.0,50.0,130.0,24-34,APA,2016,USA,FL,Raw Nationals
12126,Amanda Alcott,F,SBD,33.0,120.0,82.5,162.5,24-34,APA,2016,USA,FL,Raw Nationals
12127,Lalane Burhenn,F,SBD,43.0,57.5,50.0,117.5,40-44,APA,2016,USA,FL,Raw Nationals
12128,Latema Harrell,F,SBD,28.0,142.5,85.0,182.5,24-34,APA,2016,USA,FL,Raw Nationals
12129,Carly Smith,F,SBD,24.0,145.0,80.0,165.0,24-34,APA,2016,USA,FL,Raw Nationals
12130,Genesis Treadwell,F,SBD,32.0,107.5,57.5,115.0,24-34,APA,2016,USA,FL,Raw Nationals
12131,Krista Crawford,F,SBD,35.0,140.0,60.0,142.5,35-39,APA,2016,USA,FL,Raw Nationals
12132,Summer Lewis,F,SBD,25.0,142.5,70.0,147.5,24-34,APA,2016,USA,FL,Raw Nationals
12133,Taylor Welch,F,SBD,20.0,170.0,67.5,155.0,20-23,APA,2016,USA,FL,Raw Nationals
12134,Michelle Sapp,F,SBD,36.0,132.5,55.0,142.5,35-39,APA,2016,USA,FL,Raw Nationals
12135,Lalane Burhenn,F,SBD,43.0,57.5,50.0,117.5,40-44,APA,2016,USA,FL,Raw Nationals
12136,Stacy Hardwicke,F,SBD,42.0,107.5,62.5,132.5,40-44,APA,2016,USA,FL,Raw Nationals
12137,Diem Presley,F,SBD,41.0,92.5,60.0,137.5,40-44,APA,2016,USA,FL,Raw Nationals
12138,Elizabeth Cox,F,SBD,41.0,77.5,45.0,95.0,40-44,APA,2016,USA,FL,Raw Nationals
12139,Jennifer King,F,SBD,41.0,85.0,45.0,107.5,40-44,APA,2016,USA,FL,Raw Nationals
12140,Lori Russell,F,SBD,49.0,97.5,47.5,115.0,45-49,APA,2016,USA,FL,Raw Nationals
12141,Mary Sittman,F,SBD,69.0,62.5,32.5,85.0,65-69,APA,2016,USA,FL,Raw Nationals
12142,Cristianne Barragan,F,SBD,39.0,87.5,45.0,97.5,35-39,APA,2016,USA,FL,Raw Nationals
12143,Melissa Mcclendon,F,SBD,38.0,67.5,47.5,92.5,35-39,APA,2016,USA,FL,Raw Nationals
12144,Taylor Welch,F,SBD,20.0,170.0,67.5,155.0,20-23,APA,2016,USA,FL,Raw Nationals
12145,Chelsea Cook,F,SBD,17.0,57.5,30.0,82.5,16-17,APA,2016,USA,FL,Raw Nationals
12146,Landen Westbrook,F,SBD,11.0,85.0,40.0,120.0,5-12,APA,2016,USA,FL,Raw Nationals
26373,Cathy Brenan,F,SBD,60.0,90.0,57.5,100.0,60-64,APF,2016,USA,ND,North Dakota Championship
26376,Darian Slama,F,SBD,20.0,137.5,85.0,160.0,20-23,APF,2016,USA,ND,North Dakota Championship
26381,Kelcie Thoennes,F,SBD,31.0,125.0,62.5,142.5,24-34,APF,2016,USA,ND,North Dakota Championship
26386,Sotiria Spencer,F,SBD,23.0,90.0,,105.0,20-23,APF,2016,USA,ND,North Dakota Championship
26390,Angie Lowe,F,SBD,41.0,77.5,35.0,100.0,40-44,APF,2016,USA,ND,North Dakota Championship
26398,Ecaterina Quintana,F,SBD,30.0,132.5,87.5,155.0,24-34,APF,2016,USA,ND,North Dakota Championship
26399,Evonne Saleh,F,SBD,27.0,97.5,60.0,127.5,24-34,APF,2016,USA,ND,North Dakota Championship
26404,Janessa Peightal,F,SBD,12.0,67.5,42.5,75.0,5-12,APF,2016,USA,ND,North Dakota Championship
26410,Stephanie Bomstad,F,SBD,32.0,112.5,65.0,120.0,24-34,APF,2016,USA,ND,North Dakota Championship
26413,Wendy Clem,F,SBD,42.0,62.5,52.5,85.0,40-44,APF,2016,USA,ND,North Dakota Championship
26414,Yvonne Hanley,F,SBD,66.0,85.0,47.5,105.0,65-69,APF,2016,USA,ND,North Dakota Championship
26447,Mary Rebecca-Perlman,F,SBD,33.0,110.0,55.0,97.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26448,Amanda Heda,F,SBD,36.0,97.5,42.5,97.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26449,Rose Rojas,F,SBD,24.0,70.0,37.5,85.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26450,Kelsey Giganti,F,SBD,24.0,127.5,60.0,130.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26451,Kimberly Bradley,F,SBD,52.0,70.0,42.5,105.0,50-54,APF,2016,USA,IL,Chicago Summer Bash 13
26452,Sandy Jiries,F,SBD,27.0,170.0,95.0,190.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26453,Tara Wolf,F,SBD,31.0,200.0,95.0,190.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26454,Jessica Chicke,F,SBD,36.0,155.0,90.0,180.0,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26455,Sarah Carusona,F,SBD,26.0,107.5,52.5,115.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26456,Heather Regnier,F,SBD,40.0,92.5,47.5,107.5,40-44,APF,2016,USA,IL,Chicago Summer Bash 13
26457,Toni Sutton,F,SBD,32.0,,47.5,102.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26458,Christina Senay,F,SBD,26.0,137.5,77.5,167.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26459,Julian Brett,F,SBD,25.0,97.5,55.0,102.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26460,Mary Caise,F,SBD,36.0,70.0,52.5,82.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26522,Lucretia Arna,F,SBD,73.0,30.0,27.5,60.0,70-74,APF,2016,USA,IL,Chicago Summer Bash 13
26523,Mary Cruse,F,SBD,61.0,27.5,35.0,80.0,60-64,APF,2016,USA,IL,Chicago Summer Bash 13
26524,Julie Barnes,F,SBD,57.0,37.5,35.0,72.5,55-59,APF,2016,USA,IL,Chicago Summer Bash 13
26525,Rhonda Glover,F,SBD,47.0,45.0,50.0,70.0,45-49,APF,2016,USA,IL,Chicago Summer Bash 13
26526,Alison Reeley,F,SBD,44.0,107.5,47.5,125.0,40-44,APF,2016,USA,IL,Chicago Summer Bash 13
26527,Angela Harris,F,SBD,40.0,117.5,47.5,117.5,40-44,APF,2016,USA,IL,Chicago Summer Bash 13
26528,Angela Ikner,F,SBD,36.0,122.5,67.5,137.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26529,Otilia Tannehill,F,SBD,37.0,77.5,40.0,97.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26530,Vanessa Soto,F,SBD,21.0,82.5,42.5,115.0,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26531,Jenna Marcinkowski,F,SBD,21.0,137.5,67.5,162.5,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26532,Melody Mathewson,F,SBD,21.0,100.0,55.0,105.0,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26533,Angela Flatsoussis,F,SBD,21.0,70.0,40.0,117.5,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26534,Yanet Millan,F,SBD,30.0,110.0,50.0,112.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26535,Rebecca Graeber,F,SBD,26.0,120.0,77.5,150.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26536,Katie McNulty,F,SBD,16.0,120.0,65.0,150.0,16-17,APF,2016,USA,IL,Chicago Summer Bash 13
26537,Jessica Buerger,F,SBD,22.0,110.0,65.0,142.5,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26538,Cassandra Pinto,F,SBD,22.0,167.5,90.0,167.5,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26539,Blake Stahler,F,SBD,27.0,125.0,65.0,145.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26540,Mallory Brown,F,SBD,22.0,100.0,,,20-23,APF,2016,USA,IL,Chicago Summer Bash 13
26541,Krissy Cox,F,SBD,28.0,117.5,62.5,122.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26542,Sarah Bunta,F,SBD,24.0,105.0,70.0,132.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26543,Jennifer Lang,F,SBD,30.0,90.0,60.0,105.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26544,Sheana Dyson,F,SBD,32.0,70.0,62.5,117.5,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26545,Bree Massingale,F,SBD,30.0,82.5,37.5,110.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26546,Alice Lee,F,SBD,19.0,145.0,60.0,145.0,18-19,APF,2016,USA,IL,Chicago Summer Bash 13
26547,Angela Ikner,F,SBD,36.0,122.5,67.5,137.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26548,Jasmine Jamehdor,F,SBD,26.0,70.0,42.5,90.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26549,Kate Murawski,F,SBD,26.0,122.5,47.5,145.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26550,Alison Reeley,F,SBD,44.0,107.5,47.5,125.0,40-44,APF,2016,USA,IL,Chicago Summer Bash 13
26551,Becca Ivers,F,SBD,25.0,145.0,67.5,160.0,24-34,APF,2016,USA,IL,Chicago Summer Bash 13
26552,Dorothy Pleas,F,SBD,39.0,75.0,67.5,107.5,35-39,APF,2016,USA,IL,Chicago Summer Bash 13
26553,Sarah Ziselman,F,SBD,18.0,75.0,40.0,85.0,18-19,APF,2016,USA,IL,Chicago Summer Bash 13
26597,Denise Mears,F,SBD,48.0,162.5,77.5,160.0,45-49,WPC,2016,USA,FL,Open Challenge
26599,Heather Davidson,F,SBD,34.0,230.0,145.0,172.5,24-34,WPC,2016,USA,FL,Open Challenge
26600,Katie Lyn Griffin,F,SBD,12.0,80.0,45.0,100.0,5-12,WPC,2016,USA,FL,Open Challenge
26601,Meghan Eastman,F,SBD,29.0,145.0,72.5,175.0,24-34,WPC,2016,USA,FL,Open Challenge
26604,Rachel Hurd,F,SBD,21.0,,,,20-23,WPC,2016,USA,FL,Open Challenge
26695,Alisha Oseguera,F,SBD,21.0,115.0,60.0,135.0,20-23,APF,2016,USA,IL,Raw Nationals
26696,Allison Hazel,F,SBD,22.0,125.0,72.5,152.5,20-23,APF,2016,USA,IL,Raw Nationals
26697,Amanda Barr,F,SBD,21.0,92.5,52.5,60.0,20-23,APF,2016,USA,IL,Raw Nationals
26698,Andrea Richards,F,SBD,45.0,127.5,77.5,152.5,45-49,APF,2016,USA,IL,Raw Nationals
26699,Ashley Lepcin,F,SBD,26.0,147.5,82.5,180.0,24-34,APF,2016,USA,IL,Raw Nationals
26700,Ashley Porter,F,SBD,29.0,97.5,52.5,132.5,24-34,APF,2016,USA,IL,Raw Nationals
26701,Ashley Torok,F,SBD,20.0,90.0,57.5,110.0,20-23,APF,2016,USA,IL,Raw Nationals
26702,Gloria Summers,F,SBD,45.0,72.5,47.5,102.5,45-49,APF,2016,USA,IL,Raw Nationals
26703,Jennifer Schmult,F,SBD,19.0,110.0,72.5,127.5,18-19,APF,2016,USA,IL,Raw Nationals
26704,Joan Cooper,F,SBD,56.0,65.0,52.5,117.5,55-59,APF,2016,USA,IL,Raw Nationals
26705,Joanne Barnes #2,F,SBD,52.0,70.0,57.5,112.5,50-54,APF,2016,USA,IL,Raw Nationals
26706,Kaitie Naert,F,SBD,14.0,82.5,52.5,140.0,13-15,APF,2016,USA,IL,Raw Nationals
26707,Kaitlyn Korecki,F,SBD,19.0,105.0,52.5,125.0,18-19,APF,2016,USA,IL,Raw Nationals
26708,Karlie Swanson,F,SBD,22.0,187.5,92.5,182.5,20-23,APF,2016,USA,IL,Raw Nationals
26709,Kate Bochenek,F,SBD,17.0,107.5,52.5,150.5,16-17,APF,2016,USA,IL,Raw Nationals
26710,Katreece Rucha,F,SBD,16.0,75.0,55.0,100.0,16-17,APF,2016,USA,IL,Raw Nationals
26711,Kiara Frey,F,SBD,28.0,167.5,80.0,185.0,24-34,APF,2016,USA,IL,Raw Nationals
26712,Kristin Floreno,F,SBD,34.0,62.5,40.0,92.5,24-34,APF,2016,USA,IL,Raw Nationals
26713,Laine Heuer,F,SBD,29.0,102.5,52.5,127.5,24-34,APF,2016,USA,IL,Raw Nationals
26714,Lindsey Lee,F,SBD,35.0,160.0,92.5,182.5,35-39,APF,2016,USA,IL,Raw Nationals
26715,Lindsey Lee,F,SBD,35.0,160.0,92.5,182.5,35-39,APF,2016,USA,IL,Raw Nationals
26716,Maureen Harty,F,SBD,41.0,95.0,45.0,117.5,40-44,APF,2016,USA,IL,Raw Nationals
26717,Maureen Harty,F,SBD,41.0,95.0,45.0,117.5,40-44,APF,2016,USA,IL,Raw Nationals
26718,Melissa Gibson,F,SBD,44.0,100.0,50.0,115.0,40-44,APF,2016,USA,IL,Raw Nationals
26719,Michelle Kania,F,SBD,36.0,97.5,60.0,117.5,35-39,APF,2016,USA,IL,Raw Nationals
26720,Mindy Schwartz,F,SBD,60.0,92.5,62.5,142.5,60-64,APF,2016,USA,IL,Raw Nationals
26721,Nora Langdon,F,SBD,73.0,115.0,62.5,173.0,70-74,APF,2016,USA,IL,Raw Nationals
26722,Shorook Quran,F,SBD,28.0,97.5,45.0,115.0,24-34,APF,2016,USA,IL,Raw Nationals
26723,Tera Kinnane,F,SBD,40.0,162.5,87.5,175.0,40-44,APF,2016,USA,IL,Raw Nationals
26724,Tracy Draher,F,SBD,40.0,175.0,115.0,207.5,40-44,APF,2016,USA,IL,Raw Nationals
26910,Terry Bishoff,F,SBD,57.0,,,,55-59,APF,2016,USA,FL,Equipped Nationals
26911,Alison Franciscus,F,SBD,52.0,120.0,57.5,132.5,50-54,APF,2016,USA,FL,Equipped Nationals
26912,Debbie Damminga,F,SBD,54.0,250.0,110.0,222.5,50-54,APF,2016,USA,FL,Equipped Nationals
26913,Ana Alvarez,F,SBD,54.0,117.5,57.5,140.0,50-54,APF,2016,USA,FL,Equipped Nationals
26914,Anne Keckler,F,SBD,50.0,105.0,52.5,102.5,50-54,APF,2016,USA,FL,Equipped Nationals
26915,Denise Mears,F,SBD,48.0,160.0,82.5,140.0,45-49,APF,2016,USA,FL,Equipped Nationals
26916,Susan Bartley,F,SBD,40.0,175.0,85.0,182.5,40-44,APF,2016,USA,FL,Equipped Nationals
26917,Julie Kirkpatrick,F,SBD,41.0,130.0,62.5,145.0,40-44,APF,2016,USA,FL,Equipped Nationals
26918,Rachel Hurd,F,SBD,21.0,152.5,62.5,155.0,20-23,APF,2016,USA,FL,Equipped Nationals
26919,Jordan Masters,F,SBD,22.0,110.0,75.0,152.5,20-23,APF,2016,USA,FL,Equipped Nationals
26920,Talor Rene Parker,F,SBD,18.0,197.5,120.0,167.5,18-19,APF,2016,USA,FL,Equipped Nationals
26921,Reagan Cress,F,SBD,19.0,160.0,100.0,172.5,18-19,APF,2016,USA,FL,Equipped Nationals
26922,Alexis Ortiz,F,SBD,17.0,205.0,105.0,160.0,16-17,APF,2016,USA,FL,Equipped Nationals
26923,Christina Ridgell,F,SBD,14.0,77.5,42.5,97.5,13-15,APF,2016,USA,FL,Equipped Nationals
26924,Reba Shinn,F,SBD,15.0,72.5,50.0,90.0,13-15,APF,2016,USA,FL,Equipped Nationals
26925,Lily Burkhead,F,SBD,15.0,150.0,57.5,137.5,13-15,APF,2016,USA,FL,Equipped Nationals
26926,Talor Rene Parker,F,SBD,18.0,197.5,120.0,167.5,18-19,APF,2016,USA,FL,Equipped Nationals
26927,Ann Vanderbush,F,SBD,29.0,,,,24-34,APF,2016,USA,FL,Equipped Nationals
26928,Jennifer Gimmell,F,SBD,34.0,227.5,142.5,182.5,24-34,APF,2016,USA,FL,Equipped Nationals
26929,Shawne Scott,F,SBD,27.0,147.5,77.5,177.5,24-34,APF,2016,USA,FL,Equipped Nationals
26930,Yvonne Vargas,F,SBD,24.0,82.5,52.5,95.0,24-34,APF,2016,USA,FL,Equipped Nationals
26931,Jade Murray,F,SBD,32.0,,,,24-34,APF,2016,USA,FL,Equipped Nationals
26932,Shanie Dasrath,F,SBD,32.0,150.0,87.5,182.5,24-34,APF,2016,USA,FL,Equipped Nationals
26933,Ashley Gaulden,F,SBD,28.0,105.0,57.5,130.0,24-34,APF,2016,USA,FL,Equipped Nationals
27014,Paige Miller,F,SBD,24.0,255.0,132.5,177.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27015,Melissa Haberstroh,F,SBD,37.0,110.0,62.5,162.5,35-39,APF,2016,USA,SD,Midwest Iron Reaping
27016,Miranda Ficek,F,SBD,31.0,82.5,47.5,117.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27017,Patty Garber,F,SBD,58.0,167.5,107.5,155.0,55-59,APF,2016,USA,SD,Midwest Iron Reaping
27018,Mallory Smith,F,SBD,28.0,105.0,70.0,152.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27019,Stacy Hayford,F,SBD,34.0,107.5,65.0,122.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27020,Kala Espinoza,F,SBD,32.0,92.5,55.0,127.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27021,Kerri Niehaus,F,SBD,28.0,102.5,45.0,122.5,24-34,APF,2016,USA,SD,Midwest Iron Reaping
27055,Lindsey Adams,F,SBD,30.0,130.0,67.5,145.0,24-34,APF,2016,USA,MI,Michigan Fall Open
27064,Gina Fuga,F,SBD,22.0,107.5,52.5,145.0,20-23,APF,2016,USA,MI,Michigan Fall Open
27065,Gina Fuga,F,SBD,22.0,107.5,52.5,145.0,20-23,APF,2016,USA,MI,Michigan Fall Open
27072,Michelle Harris,F,SBD,37.0,135.0,75.0,170.0,35-39,APF,2016,USA,MI,Michigan Fall Open
27073,Allison Hazel,F,SBD,22.0,122.5,80.0,147.5,20-23,APF,2016,USA,MI,Michigan Fall Open
27076,Jessica Holton,F,SBD,30.0,97.5,60.0,,24-34,APF,2016,USA,MI,Michigan Fall Open
27087,Vanessa Kator,F,SBD,23.0,107.5,70.0,120.0,20-23,APF,2016,USA,MI,Michigan Fall Open
27093,Betty La France,F,SBD,44.0,60.0,42.5,90.0,40-44,APF,2016,USA,MI,Michigan Fall Open
27094,Betty La France,F,SBD,44.0,60.0,42.5,90.0,40-44,APF,2016,USA,MI,Michigan Fall Open
27099,Amy Lindsay,F,SBD,44.0,70.0,60.0,97.5,40-44,APF,2016,USA,MI,Michigan Fall Open
27100,Amy Lindsay,F,SBD,44.0,70.0,60.0,97.5,40-44,APF,2016,USA,MI,Michigan Fall Open
27101,Beth Macauley,F,SBD,50.0,70.0,60.0,107.5,50-54,APF,2016,USA,MI,Michigan Fall Open
27105,Gwendolyn Michael,F,SBD,26.0,117.5,60.0,130.0,24-34,APF,2016,USA,MI,Michigan Fall Open
27114,Rachel Frisbie,F,SBD,23.0,90.0,45.0,97.5,20-23,APF,2016,USA,MI,Michigan Fall Open
27120,Erica Smith,F,SBD,37.0,77.5,70.0,132.5,35-39,APF,2016,USA,MI,Michigan Fall Open
27124,Rikki Tobolski,F,SBD,38.0,105.0,57.5,137.5,35-39,APF,2016,USA,MI,Michigan Fall Open
27130,Andrea Wiliams,F,SBD,30.0,112.5,72.5,157.5,24-34,APF,2016,USA,MI,Michigan Fall Open
27131,Andrea Williams,F,SBD,30.0,112.5,72.5,157.5,24-34,APF,2016,USA,MI,Michigan Fall Open
27132,Jamie Zarr,F,SBD,31.0,,80.0,172.5,24-34,APF,2016,USA,MI,Michigan Fall Open
27198,Pamela Echterling,F,SBD,66.0,60.0,27.5,82.5,65-69,APF,2016,USA,FL,OPI Open
27201,Yvonne Vargas,F,SBD,24.0,82.5,47.5,82.5,24-34,APF,2016,USA,FL,OPI Open
27202,Denise Mears,F,SBD,48.0,150.0,92.5,165.0,45-49,APF,2016,USA,FL,OPI Open
27206,Shanie Dasrath,F,SBD,33.0,125.0,77.5,165.0,24-34,APF,2016,USA,FL,OPI Open
27212,Emily Sparks,F,SBD,32.0,112.5,62.5,155.0,24-34,APF,2016,USA,FL,OPI Open
27261,Angeles Centeno,F,SBD,37.5,137.5,67.5,162.5,35-39,APF,2016,USA,CA,California Fall Classic
27262,Jackie Martinez,F,SBD,,102.5,60.0,132.5,,APF,2016,USA,CA,California Fall Classic
27263,Marcelina Lawrence,F,SBD,40.5,112.5,67.5,140.0,40-44,APF,2016,USA,CA,California Fall Classic
27264,Kim Packer,F,SBD,,185.0,105.0,182.5,,APF,2016,USA,CA,California Fall Classic
27269,Linda Sy,F,SBD,,170.0,97.5,192.5,,APF,2016,USA,CA,California Fall Classic
27281,Abi Poole,F,SBD,17.0,,,,16-17,WPC,2016,USA,LA,Worlds
27292,Alexis McCarthy,F,SBD,17.0,125.0,67.5,130.0,16-17,WPC,2016,USA,LA,Worlds
27294,Allie Bailey,F,SBD,16.0,117.5,57.5,132.5,16-17,WPC,2016,USA,LA,Worlds
27295,Alora Griffiths,F,SBD,24.0,137.5,82.5,175.0,24-34,WPC,2016,USA,LA,Worlds
27297,Ana Alvarez,F,SBD,54.0,120.0,65.0,142.5,50-54,WPC,2016,USA,LA,Worlds
27300,Andrea Sterns,F,SBD,54.0,105.0,75.0,130.0,50-54,WPC,2016,USA,LA,Worlds
27306,Ann Vanderbush,F,SBD,30.0,187.5,115.0,227.5,24-34,WPC,2016,USA,LA,Worlds
27307,Anna Cavaretta,F,SBD,17.0,165.0,85.0,137.5,16-17,WPC,2016,USA,LA,Worlds
